timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,date,temperature_2m,relative_humidity_2m,wind_speed_10m,hour,day_of_week,month,aqi_change_rate,aqi_rolling_24h,target_aqi_next_1d,target_aqi_next_2d,target_aqi_next_3d
1759219200,3,181.71,0.03,0.21,91.76,0.69,21.53,71.14,0.25,2025-09-30 08:00:00,34.1,51,15.6,8,1,9,-1.0,3.4583333333333335,3.0,3.0,3.0
1759222800,3,178.32,0.03,0.23,93.25,0.79,20.28,61.83,0.18,2025-09-30 09:00:00,36.2,43,9.6,9,1,9,0.0,3.4583333333333335,3.0,3.0,3.0
1759226400,3,179.28,0.04,0.28,95.97,1.01,20.31,59.96,0.15,2025-09-30 10:00:00,36.2,42,12.1,10,1,9,0.0,3.4583333333333335,3.0,3.0,3.0
1759230000,3,179.4,0.03,0.33,97.73,1.21,20.83,61.97,0.15,2025-09-30 11:00:00,36.1,40,11.6,11,1,9,0.0,3.4583333333333335,3.0,3.0,3.0
1759233600,3,180.69,0.02,0.41,98.63,1.36,21.51,64.94,0.15,2025-09-30 12:00:00,35.2,43,8.3,12,1,9,0.0,3.4583333333333335,3.0,3.0,3.0
1759237200,3,188.18,0.01,0.67,95.82,1.45,23.07,70.09,0.34,2025-09-30 13:00:00,33.3,51,4.6,13,1,9,0.0,3.4583333333333335,3.0,3.0,3.0
1759240800,3,201.45,0.0,0.96,91.05,1.51,25.35,77.44,0.63,2025-09-30 14:00:00,32.6,53,10.2,14,1,9,0.0,3.4583333333333335,3.0,3.0,3.0
1759244400,3,214.65,0.0,1.18,87.9,1.5,27.52,84.86,0.88,2025-09-30 15:00:00,31.9,56,12.2,15,1,9,0.0,3.4583333333333335,3.0,3.0,3.0
1759248000,3,222.41,0.0,1.23,84.93,1.34,28.76,90.51,1.03,2025-09-30 16:00:00,31.3,60,12.2,16,1,9,0.0,3.4583333333333335,3.0,3.0,3.0
1759251600,3,232.78,0.0,1.16,83.62,1.1,29.77,97.03,1.08,2025-09-30 17:00:00,30.5,64,9.2,17,1,9,0.0,3.4583333333333335,3.0,4.0,4.0
1759255200,4,244.92,0.0,1.06,82.79,0.92,30.47,103.6,1.05,2025-09-30 18:00:00,29.6,68,8.5,18,1,9,1.0,3.5,4.0,4.0,4.0
1759258800,4,252.86,0.0,0.91,80.58,0.82,30.74,108.39,0.98,2025-09-30 19:00:00,29.0,71,7.2,19,1,9,0.0,3.5416666666666665,4.0,4.0,4.0
1759262400,4,261.49,0.0,0.78,78.22,0.72,31.62,113.72,0.95,2025-09-30 20:00:00,28.4,74,5.4,20,1,9,0.0,3.5833333333333335,4.0,4.0,4.0
1759266000,4,269.31,0.0,0.67,76.58,0.63,32.49,119.14,0.92,2025-09-30 21:00:00,27.9,77,4.5,21,1,9,0.0,3.625,4.0,4.0,4.0
1759269600,4,273.66,0.0,0.55,75.42,0.56,33.1,124.98,0.86,2025-09-30 22:00:00,27.3,80,3.7,22,1,9,0.0,3.6666666666666665,4.0,4.0,4.0
1759273200,4,282.92,0.0,0.51,73.28,0.5,34.09,130.93,0.84,2025-09-30 23:00:00,27.0,82,3.7,23,1,9,0.0,3.6666666666666665,4.0,4.0,4.0
1759276800,4,294.28,0.0,0.49,71.2,0.46,35.22,137.93,0.78,2025-10-01 00:00:00,27.3,81,4.4,0,2,10,0.0,3.6666666666666665,4.0,4.0,4.0
1759280400,4,164.17,0.0,0.79,49.38,0.29,25.93,129.01,0.47,2025-10-01 01:00:00,27.1,81,5.1,1,2,10,0.0,3.6666666666666665,4.0,4.0,4.0
1759284000,4,159.42,0.0,0.77,49.09,0.27,26.17,135.48,0.6,2025-10-01 02:00:00,27.5,80,5.9,2,2,10,0.0,3.6666666666666665,4.0,4.0,4.0
1759287600,4,155.54,0.06,0.71,49.7,0.27,26.86,144.73,0.66,2025-10-01 03:00:00,29.4,73,4.1,3,2,10,0.0,3.6666666666666665,4.0,4.0,4.0
1759291200,4,141.38,0.1,0.51,53.79,0.34,26.31,147.66,0.52,2025-10-01 04:00:00,31.4,62,4.7,4,2,10,0.0,3.6666666666666665,4.0,4.0,5.0
1759294800,4,134.43,0.09,0.42,57.61,0.43,25.65,141.66,0.49,2025-10-01 05:00:00,32.9,55,2.6,5,2,10,0.0,3.625,4.0,4.0,5.0
1759298400,4,131.29,0.08,0.36,61.03,0.57,26.28,140.7,0.47,2025-10-01 06:00:00,33.8,52,2.4,6,2,10,0.0,3.5833333333333335,4.0,4.0,5.0
1759302000,4,132.63,0.06,0.29,68.88,0.61,21.56,108.05,0.27,2025-10-01 07:00:00,35.0,46,3.6,7,2,10,0.0,3.5833333333333335,4.0,4.0,4.0
1759305600,3,139.26,0.05,0.27,74.22,0.56,17.14,78.17,0.16,2025-10-01 08:00:00,35.5,43,4.8,8,2,10,-1.0,3.5833333333333335,3.0,3.0,3.0
1759309200,3,143.97,0.05,0.27,76.91,0.53,15.56,67.18,0.12,2025-10-01 09:00:00,35.8,40,4.8,9,2,10,0.0,3.5833333333333335,3.0,3.0,3.0
1759312800,3,151.27,0.05,0.29,80.37,0.53,14.67,60.73,0.11,2025-10-01 10:00:00,36.0,37,3.6,10,2,10,0.0,3.5833333333333335,3.0,3.0,3.0
1759316400,3,155.12,0.04,0.32,82.02,0.49,14.63,60.52,0.12,2025-10-01 11:00:00,35.9,35,1.8,11,2,10,0.0,3.5833333333333335,3.0,3.0,3.0
1759320000,3,156.94,0.03,0.37,82.79,0.43,14.85,62.65,0.13,2025-10-01 12:00:00,36.2,35,5.2,12,2,10,0.0,3.5833333333333335,3.0,3.0,3.0
1759323600,3,159.07,0.01,0.49,80.98,0.39,15.65,67.83,0.29,2025-10-01 13:00:00,33.9,42,2.3,13,2,10,0.0,3.5833333333333335,3.0,3.0,3.0
1759327200,3,162.38,0.0,0.57,76.78,0.37,17.08,75.69,0.56,2025-10-01 14:00:00,32.8,45,0.6,14,2,10,0.0,3.5833333333333335,3.0,3.0,3.0
1759330800,3,164.85,0.0,0.62,72.91,0.35,18.65,84.01,0.8,2025-10-01 15:00:00,31.1,53,4.1,15,2,10,0.0,3.5833333333333335,3.0,3.0,3.0
1759334400,3,164.34,0.0,0.65,69.04,0.34,19.99,91.09,0.96,2025-10-01 16:00:00,30.5,56,6.5,16,2,10,0.0,3.5833333333333335,3.0,3.0,3.0
1759338000,3,163.92,0.0,0.68,67.1,0.35,21.45,98.41,1.03,2025-10-01 17:00:00,29.9,54,7.8,17,2,10,0.0,3.5833333333333335,4.0,4.0,3.0
1759341600,4,162.12,0.0,0.69,66.32,0.39,22.8,104.54,0.99,2025-10-01 18:00:00,30.3,59,11.4,18,2,10,1.0,3.5833333333333335,4.0,4.0,3.0
1759345200,4,156.49,0.0,0.65,66.11,0.47,23.66,108.17,0.91,2025-10-01 19:00:00,29.4,64,8.0,19,2,10,0.0,3.5833333333333335,4.0,4.0,3.0
1759348800,4,153.23,0.0,0.59,66.11,0.51,24.42,111.4,0.9,2025-10-01 20:00:00,28.5,69,6.4,20,2,10,0.0,3.5833333333333335,4.0,4.0,3.0
1759352400,4,150.29,0.0,0.54,65.74,0.51,24.98,115.25,0.93,2025-10-01 21:00:00,28.2,70,6.6,21,2,10,0.0,3.5833333333333335,4.0,4.0,3.0
1759356000,4,147.31,0.0,0.5,63.72,0.45,25.34,118.12,0.95,2025-10-01 22:00:00,27.9,71,6.0,22,2,10,0.0,3.5833333333333335,4.0,4.0,3.0
1759359600,4,147.4,0.0,0.48,60.05,0.33,26.17,121.01,0.88,2025-10-01 23:00:00,27.6,73,5.3,23,2,10,0.0,3.5833333333333335,4.0,4.0,3.0
1759363200,4,146.98,0.0,0.47,56.81,0.25,27.08,125.34,0.81,2025-10-02 00:00:00,27.8,75,8.2,0,3,10,0.0,3.5833333333333335,4.0,4.0,3.0
1759366800,4,146.12,0.0,0.47,53.8,0.21,27.71,129.66,0.77,2025-10-02 01:00:00,27.4,78,9.5,1,3,10,0.0,3.5833333333333335,4.0,4.0,3.0
1759370400,4,147.61,0.0,0.52,51.96,0.22,28.38,136.92,0.86,2025-10-02 02:00:00,27.7,78,10.5,2,3,10,0.0,3.5833333333333335,4.0,4.0,3.0
1759374000,4,148.05,0.04,0.53,52.17,0.24,28.96,145.9,1.01,2025-10-02 03:00:00,29.5,74,8.9,3,3,10,0.0,3.5833333333333335,4.0,4.0,3.0
1759377600,4,144.97,0.08,0.45,55.03,0.25,29.19,154.02,1.15,2025-10-02 04:00:00,31.7,66,9.3,4,3,10,0.0,3.5833333333333335,4.0,5.0,3.0
1759381200,4,143.39,0.09,0.39,57.04,0.25,29.83,157.55,1.22,2025-10-02 05:00:00,33.6,57,7.8,5,3,10,0.0,3.5833333333333335,4.0,5.0,3.0
1759384800,4,140.97,0.08,0.35,60.49,0.26,30.8,160.79,1.19,2025-10-02 06:00:00,35.0,48,4.3,6,3,10,0.0,3.5833333333333335,4.0,5.0,3.0
1759388400,4,138.49,0.05,0.26,81.3,0.71,22.44,100.72,0.32,2025-10-02 07:00:00,35.9,41,2.7,7,3,10,0.0,3.5833333333333335,4.0,4.0,3.0
1759392000,3,151.04,0.04,0.25,91.25,0.88,19.84,71.39,0.08,2025-10-02 08:00:00,36.8,32,5.3,8,3,10,-1.0,3.5833333333333335,3.0,3.0,3.0
1759395600,3,156.41,0.04,0.27,94.61,0.91,19.52,64.52,0.03,2025-10-02 09:00:00,36.9,30,7.3,9,3,10,0.0,3.5833333333333335,3.0,3.0,3.0
1759399200,3,161.0,0.04,0.3,97.83,1.0,19.79,63.27,0.02,2025-10-02 10:00:00,36.6,30,9.6,10,3,10,0.0,3.5833333333333335,3.0,3.0,3.0
1759402800,3,162.51,0.04,0.34,99.2,1.05,20.39,65.89,0.02,2025-10-02 11:00:00,36.1,33,9.6,11,3,10,0.0,3.5833333333333335,3.0,3.0,3.0
1759406400,3,163.68,0.03,0.41,99.84,1.06,21.03,69.35,0.02,2025-10-02 12:00:00,35.9,30,8.9,12,3,10,0.0,3.5833333333333335,3.0,3.0,3.0
1759410000,3,166.11,0.01,0.54,97.69,1.04,22.25,76.06,0.14,2025-10-02 13:00:00,34.4,32,10.8,13,3,10,0.0,3.5833333333333335,3.0,3.0,3.0
1759413600,3,170.15,0.0,0.63,93.37,0.99,23.96,85.14,0.4,2025-10-02 14:00:00,33.4,34,6.9,14,3,10,0.0,3.5833333333333335,3.0,3.0,3.0
1759417200,3,173.54,0.0,0.68,89.07,0.93,25.58,93.38,0.64,2025-10-02 15:00:00,32.0,38,5.9,15,3,10,0.0,3.5833333333333335,3.0,3.0,3.0
1759420800,3,173.34,0.0,0.72,83.68,0.86,26.64,98.68,0.85,2025-10-02 16:00:00,30.8,41,6.1,16,3,10,0.0,3.5833333333333335,3.0,3.0,3.0
1759424400,4,175.18,0.0,0.77,79.49,0.86,27.88,104.23,1.06,2025-10-02 17:00:00,30.2,44,8.3,17,3,10,1.0,3.625,4.0,3.0,3.0
1759428000,4,174.44,0.0,0.79,75.13,0.85,28.93,109.03,1.2,2025-10-02 18:00:00,30.2,53,5.8,18,3,10,0.0,3.625,4.0,3.0,3.0
1759431600,4,169.52,0.0,0.78,69.25,0.82,29.41,111.69,1.27,2025-10-02 19:00:00,29.9,58,6.1,19,3,10,0.0,3.625,4.0,3.0,3.0
1759435200,4,165.42,0.0,0.79,63.55,0.74,30.0,115.1,1.34,2025-10-02 20:00:00,29.2,61,5.0,20,3,10,0.0,3.625,4.0,3.0,3.0
1759438800,4,162.86,0.0,0.81,58.05,0.64,30.69,119.92,1.36,2025-10-02 21:00:00,29.0,67,16.4,21,3,10,0.0,3.625,4.0,3.0,3.0
1759442400,4,161.78,0.0,0.82,51.91,0.47,31.5,123.21,1.34,2025-10-02 22:00:00,28.4,69,12.6,22,3,10,0.0,3.625,4.0,3.0,3.0
1759446000,4,163.41,0.0,0.83,46.35,0.32,32.83,127.9,1.3,2025-10-02 23:00:00,27.7,71,8.8,23,3,10,0.0,3.625,4.0,3.0,3.0
1759449600,4,165.4,0.0,0.84,41.94,0.24,34.27,134.77,1.24,2025-10-03 00:00:00,28.0,65,7.9,0,4,10,0.0,3.625,4.0,3.0,3.0
1759453200,4,167.43,0.0,0.86,38.27,0.21,35.51,143.08,1.21,2025-10-03 01:00:00,28.0,65,7.5,1,4,10,0.0,3.625,4.0,3.0,3.0
1759456800,4,172.11,0.0,0.94,35.54,0.24,36.7,153.11,1.31,2025-10-03 02:00:00,28.2,67,7.1,2,4,10,0.0,3.625,4.0,3.0,3.0
1759460400,4,175.73,0.08,0.95,34.98,0.28,37.57,163.04,1.45,2025-10-03 03:00:00,29.8,65,4.6,3,4,10,0.0,3.625,4.0,3.0,3.0
1759464000,4,159.46,0.14,0.75,45.73,0.37,35.24,169.57,1.33,2025-10-03 04:00:00,32.0,59,3.5,4,4,10,0.0,3.625,5.0,3.0,4.0
1759467600,4,153.34,0.14,0.62,51.21,0.35,34.76,167.44,1.24,2025-10-03 05:00:00,33.9,52,2.4,5,4,10,0.0,3.625,5.0,3.0,4.0
1759471200,4,149.5,0.12,0.5,56.49,0.33,35.73,167.06,1.16,2025-10-03 06:00:00,36.0,41,3.6,6,4,10,0.0,3.625,5.0,3.0,4.0
1759474800,4,149.16,0.07,0.35,77.56,0.82,26.44,104.37,0.2,2025-10-03 07:00:00,36.6,37,7.7,7,4,10,0.0,3.625,4.0,3.0,5.0
1759478400,3,168.85,0.05,0.31,89.03,0.82,23.29,75.96,0.02,2025-10-03 08:00:00,36.9,35,7.9,8,4,10,-1.0,3.625,3.0,3.0,5.0
1759482000,3,176.86,0.04,0.31,92.19,0.77,22.5,69.97,0.0,2025-10-03 09:00:00,37.0,35,9.0,9,4,10,0.0,3.625,3.0,3.0,5.0
1759485600,3,182.8,0.04,0.34,94.65,0.72,21.83,66.18,0.0,2025-10-03 10:00:00,36.2,37,13.7,10,4,10,0.0,3.625,3.0,3.0,5.0
1759489200,3,187.07,0.02,0.37,95.84,0.64,20.85,62.76,0.0,2025-10-03 11:00:00,35.2,41,9.9,11,4,10,0.0,3.625,3.0,3.0,5.0
1759492800,3,190.33,0.01,0.41,96.45,0.56,19.71,60.24,0.0,2025-10-03 12:00:00,36.1,33,6.6,12,4,10,0.0,3.625,3.0,3.0,5.0
1759496400,3,192.58,0.0,0.51,92.55,0.48,19.99,65.57,0.17,2025-10-03 13:00:00,33.7,39,5.2,13,4,10,0.0,3.625,3.0,3.0,5.0
1759500000,3,195.36,0.0,0.61,85.7,0.42,21.49,76.48,0.53,2025-10-03 14:00:00,33.0,37,6.3,14,4,10,0.0,3.625,3.0,3.0,4.0
1759503600,3,198.49,0.0,0.69,79.41,0.39,22.87,86.12,0.87,2025-10-03 15:00:00,32.0,38,5.0,15,4,10,0.0,3.625,3.0,3.0,4.0
1759507200,3,197.63,0.0,0.74,72.98,0.35,24.02,94.14,1.1,2025-10-03 16:00:00,31.2,47,2.9,16,4,10,0.0,3.625,3.0,3.0,4.0
1759510800,4,195.84,0.0,0.75,68.34,0.31,25.43,102.92,1.2,2025-10-03 17:00:00,30.2,52,4.0,17,4,10,1.0,3.625,3.0,3.0,4.0
1759514400,4,193.18,0.0,0.73,64.8,0.28,26.85,111.48,1.2,2025-10-03 18:00:00,30.6,50,10.3,18,4,10,0.0,3.625,3.0,3.0,4.0
1759518000,4,189.21,0.0,0.7,59.94,0.22,28.0,116.51,1.13,2025-10-03 19:00:00,29.7,56,8.3,19,4,10,0.0,3.625,3.0,3.0,4.0
1759521600,4,187.56,0.0,0.67,54.75,0.17,29.41,121.35,1.1,2025-10-03 20:00:00,28.9,62,8.4,20,4,10,0.0,3.625,3.0,3.0,4.0
1759525200,4,186.78,0.0,0.65,50.44,0.13,30.87,127.54,1.09,2025-10-03 21:00:00,28.3,66,7.9,21,4,10,0.0,3.625,3.0,3.0,4.0
1759528800,4,187.19,0.0,0.66,46.37,0.11,32.19,133.64,1.06,2025-10-03 22:00:00,27.8,70,7.4,22,4,10,0.0,3.625,3.0,3.0,4.0
1759532400,4,189.65,0.0,0.69,42.5,0.09,33.65,139.74,1.02,2025-10-03 23:00:00,27.3,74,5.3,23,4,10,0.0,3.625,3.0,3.0,4.0
1759536000,4,191.78,0.0,0.73,39.19,0.09,35.11,146.26,0.99,2025-10-04 00:00:00,27.6,73,8.7,0,5,10,0.0,3.625,3.0,3.0,4.0
1759539600,4,194.49,0.0,0.78,35.93,0.09,36.38,152.99,1.02,2025-10-04 01:00:00,27.4,76,9.4,1,5,10,0.0,3.625,3.0,3.0,4.0
1759543200,4,199.15,0.0,0.88,33.48,0.12,37.78,162.99,1.14,2025-10-04 02:00:00,27.7,76,6.5,2,5,10,0.0,3.625,3.0,3.0,4.0
1759546800,4,203.81,0.08,0.89,32.63,0.15,39.24,177.72,1.33,2025-10-04 03:00:00,29.4,69,5.2,3,5,10,0.0,3.625,3.0,3.0,4.0
1759550400,5,186.48,0.07,0.68,46.77,0.19,39.28,202.98,1.26,2025-10-04 04:00:00,31.4,58,6.0,4,5,10,1.0,3.6666666666666665,3.0,4.0,4.0
1759554000,5,180.17,0.07,0.61,50.65,0.2,39.29,208.5,1.34,2025-10-04 05:00:00,33.5,48,6.3,5,5,10,0.0,3.7083333333333335,3.0,4.0,4.0
1759557600,5,175.96,0.06,0.56,52.77,0.23,39.12,209.34,1.38,2025-10-04 06:00:00,36.0,38,6.8,6,5,10,0.0,3.75,3.0,4.0,4.0
1759561200,4,164.15,0.03,0.34,77.72,0.48,24.85,122.47,0.42,2025-10-04 07:00:00,36.9,31,3.7,7,5,10,-1.0,3.75,3.0,5.0,4.0
1759564800,3,181.45,0.03,0.28,92.53,0.44,20.22,81.06,0.12,2025-10-04 08:00:00,37.5,29,4.1,8,5,10,-1.0,3.75,3.0,5.0,4.0
1759568400,3,184.09,0.04,0.26,95.65,0.4,19.36,72.66,0.06,2025-10-04 09:00:00,37.7,28,7.5,9,5,10,0.0,3.75,3.0,5.0,5.0
1759572000,3,184.03,0.03,0.27,96.25,0.36,19.0,70.15,0.06,2025-10-04 10:00:00,37.3,30,10.6,10,5,10,0.0,3.75,3.0,5.0,5.0
1759575600,3,179.42,0.03,0.29,93.27,0.3,18.48,69.89,0.11,2025-10-04 11:00:00,36.8,31,12.1,11,5,10,0.0,3.75,3.0,5.0,5.0
1759579200,3,172.94,0.02,0.35,89.05,0.24,17.74,69.37,0.17,2025-10-04 12:00:00,36.3,31,9.7,12,5,10,0.0,3.75,3.0,5.0,5.0
1759582800,3,164.99,0.0,0.42,84.52,0.2,17.3,71.79,0.25,2025-10-04 13:00:00,33.8,37,7.6,13,5,10,0.0,3.75,3.0,5.0,5.0
1759586400,3,157.59,0.0,0.45,80.15,0.18,17.31,76.71,0.36,2025-10-04 14:00:00,32.7,38,10.5,14,5,10,0.0,3.75,3.0,4.0,5.0
1759590000,3,149.44,0.0,0.49,75.9,0.17,17.36,79.97,0.5,2025-10-04 15:00:00,32.1,41,11.9,15,5,10,0.0,3.75,3.0,4.0,5.0
1759593600,3,139.92,0.0,0.53,71.12,0.17,17.24,81.55,0.66,2025-10-04 16:00:00,31.6,46,13.1,16,5,10,0.0,3.75,3.0,4.0,5.0
1759597200,3,133.68,0.0,0.58,67.51,0.17,17.16,82.48,0.91,2025-10-04 17:00:00,31.2,51,14.7,17,5,10,0.0,3.7083333333333335,3.0,4.0,5.0
1759600800,3,131.19,0.0,0.61,64.4,0.23,16.91,80.28,1.23,2025-10-04 18:00:00,30.6,55,15.3,18,5,10,0.0,3.6666666666666665,3.0,4.0,5.0
1759604400,3,133.52,0.0,0.7,61.8,0.7,16.66,76.24,1.51,2025-10-04 19:00:00,30.2,57,16.9,19,5,10,0.0,3.625,3.0,4.0,5.0
1759608000,3,142.59,0.0,0.94,60.3,1.85,16.81,73.24,1.66,2025-10-04 20:00:00,29.7,59,16.3,20,5,10,0.0,3.5833333333333335,3.0,4.0,5.0
1759611600,3,152.91,0.0,1.31,58.86,3.34,17.01,70.56,1.6,2025-10-04 21:00:00,29.1,61,14.4,21,5,10,0.0,3.5416666666666665,3.0,4.0,5.0
1759615200,3,156.82,0.0,1.62,56.37,4.35,16.8,67.37,1.37,2025-10-04 22:00:00,28.4,63,13.1,22,5,10,0.0,3.5,3.0,4.0,5.0
1759618800,3,153.42,0.0,1.74,53.11,4.34,16.18,65.0,1.07,2025-10-04 23:00:00,27.8,65,13.9,23,5,10,0.0,3.4583333333333335,3.0,4.0,5.0
1759622400,3,144.44,0.0,1.69,49.35,3.69,15.3,63.57,0.8,2025-10-05 00:00:00,27.5,69,14.2,0,6,10,0.0,3.4166666666666665,3.0,4.0,5.0
1759626000,3,133.05,0.0,1.55,45.43,2.96,14.4,62.96,0.59,2025-10-05 01:00:00,26.9,71,13.2,1,6,10,0.0,3.375,3.0,4.0,5.0
1759629600,3,123.34,0.01,1.44,42.5,2.41,13.75,62.89,0.49,2025-10-05 02:00:00,27.0,73,14.0,2,6,10,0.0,3.3333333333333335,3.0,4.0,5.0
1759633200,3,115.73,0.13,1.23,41.07,2.04,13.37,62.93,0.44,2025-10-05 03:00:00,28.2,71,14.2,3,6,10,0.0,3.2916666666666665,3.0,4.0,5.0
1759636800,3,110.31,0.23,0.9,42.85,1.9,13.46,63.47,0.41,2025-10-05 04:00:00,29.7,67,11.4,4,6,10,0.0,3.2083333333333335,4.0,4.0,5.0
1759640400,3,107.61,0.2,0.67,47.93,1.96,14.25,65.48,0.41,2025-10-05 05:00:00,31.3,61,7.9,5,6,10,0.0,3.125,4.0,4.0,5.0
1759644000,3,107.93,0.14,0.53,55.15,2.1,15.96,69.01,0.41,2025-10-05 06:00:00,32.5,57,5.9,6,6,10,0.0,3.0416666666666665,4.0,4.0,5.0
1759647600,3,113.6,0.1,0.41,64.13,2.02,15.71,62.68,0.3,2025-10-05 07:00:00,33.7,52,6.6,7,6,10,0.0,3.0,5.0,4.0,5.0
1759651200,3,118.51,0.08,0.37,70.95,2.11,16.5,60.0,0.23,2025-10-05 08:00:00,34.5,47,8.3,8,6,10,0.0,3.0,5.0,4.0,5.0
1759654800,3,123.88,0.07,0.38,77.13,2.27,18.06,60.87,0.21,2025-10-05 09:00:00,35.2,44,8.6,9,6,10,0.0,3.0,5.0,5.0,5.0
1759658400,3,132.36,0.06,0.37,82.52,2.2,17.24,53.63,0.19,2025-10-05 10:00:00,35.5,40,7.3,10,6,10,0.0,3.0,5.0,5.0,5.0
1759662000,3,138.13,0.05,0.42,86.99,2.24,17.48,52.36,0.21,2025-10-05 11:00:00,35.9,36,6.3,11,6,10,0.0,3.0,5.0,5.0,5.0
1759665600,3,142.2,0.03,0.53,90.36,2.33,18.27,54.72,0.28,2025-10-05 12:00:00,35.4,37,13.0,12,6,10,0.0,3.0,5.0,5.0,5.0
1759669200,3,147.37,0.01,0.68,92.57,2.4,18.73,57.74,0.37,2025-10-05 13:00:00,33.2,46,9.1,13,6,10,0.0,3.0,5.0,5.0,5.0
1759672800,3,153.19,0.0,0.75,93.68,2.45,18.88,60.78,0.49,2025-10-05 14:00:00,32.2,50,9.4,14,6,10,0.0,3.0,4.0,5.0,5.0
1759676400,3,159.23,0.0,0.85,93.84,2.58,18.63,61.44,0.61,2025-10-05 15:00:00,31.8,53,11.4,15,6,10,0.0,3.0,4.0,5.0,5.0
1759680000,3,162.6,0.0,0.95,90.76,2.87,18.02,60.35,0.71,2025-10-05 16:00:00,31.0,56,8.3,16,6,10,0.0,3.0,4.0,5.0,5.0
1759683600,3,167.22,0.0,1.11,86.54,3.38,17.9,60.82,0.81,2025-10-05 17:00:00,29.8,62,15.6,17,6,10,0.0,3.0,4.0,5.0,5.0
1759687200,3,170.31,0.0,1.34,79.49,3.88,17.7,60.92,0.87,2025-10-05 18:00:00,29.3,61,10.5,18,6,10,0.0,3.0,4.0,5.0,5.0
1759690800,3,169.34,0.0,1.61,69.84,4.08,17.05,59.73,0.85,2025-10-05 19:00:00,29.3,67,15.5,19,6,10,0.0,3.0,4.0,5.0,5.0
1759694400,3,167.59,0.0,1.83,61.07,3.91,16.57,59.39,0.78,2025-10-05 20:00:00,21.5,86,27.8,20,6,10,0.0,3.0,4.0,5.0,5.0
1759698000,3,165.66,0.0,1.92,54.79,3.46,16.29,59.34,0.68,2025-10-05 21:00:00,21.7,90,12.2,21,6,10,0.0,3.0,4.0,5.0,5.0
1759701600,3,162.94,0.0,1.81,51.03,2.84,16.11,59.28,0.6,2025-10-05 22:00:00,21.7,89,9.0,22,6,10,0.0,3.0,4.0,5.0,5.0
1759705200,3,161.52,0.0,1.64,49.74,2.3,16.3,60.78,0.56,2025-10-05 23:00:00,21.9,90,8.0,23,6,10,0.0,3.0,4.0,5.0,5.0
1759708800,3,159.24,0.0,1.45,49.67,1.92,16.61,63.33,0.52,2025-10-06 00:00:00,23.3,86,10.6,0,0,10,0.0,3.0,4.0,5.0,5.0
1759712400,3,154.91,0.0,1.28,49.98,1.71,17.0,67.19,0.5,2025-10-06 01:00:00,23.5,80,11.7,1,0,10,0.0,3.0,4.0,5.0,5.0
1759716000,3,150.98,0.0,1.19,50.8,1.67,17.54,72.62,0.55,2025-10-06 02:00:00,23.4,79,12.9,2,0,10,0.0,3.0,4.0,5.0,5.0
1759719600,3,147.24,0.05,1.18,52.19,1.76,18.65,81.49,0.63,2025-10-06 03:00:00,23.5,80,16.1,3,0,10,0.0,3.0,4.0,5.0,5.0
1759723200,4,142.78,0.13,1.04,56.88,2.04,22.37,105.86,0.71,2025-10-06 04:00:00,24.4,74,15.9,4,0,10,1.0,3.0416666666666665,4.0,5.0,5.0
1759726800,4,141.44,0.13,0.95,62.73,2.32,27.72,135.51,0.84,2025-10-06 05:00:00,24.7,73,16.5,5,0,10,0.0,3.0833333333333335,4.0,5.0,5.0
1759730400,4,145.27,0.09,0.96,68.39,2.59,33.49,163.28,1.0,2025-10-06 06:00:00,26.8,63,14.1,6,0,10,0.0,3.125,4.0,5.0,5.0
1759734000,5,150.76,0.08,0.93,76.38,2.74,42.48,209.66,1.06,2025-10-06 07:00:00,28.7,57,11.8,7,0,10,1.0,3.2083333333333335,4.0,5.0,5.0
1759737600,5,153.6,0.09,0.78,84.96,2.86,50.89,248.12,0.99,2025-10-06 08:00:00,29.4,53,10.8,8,0,10,0.0,3.2916666666666665,4.0,5.0,5.0
1759741200,5,157.6,0.09,0.68,91.86,3.0,54.34,256.19,0.92,2025-10-06 09:00:00,29.3,53,12.2,9,0,10,0.0,3.375,5.0,5.0,5.0
1759744800,5,156.34,0.08,0.62,97.48,2.81,55.7,259.08,0.86,2025-10-06 10:00:00,29.2,53,13.8,10,0,10,0.0,3.4583333333333335,5.0,5.0,5.0
1759748400,5,154.93,0.06,0.68,100.99,2.82,54.93,251.53,0.83,2025-10-06 11:00:00,28.8,54,15.4,11,0,10,0.0,3.5416666666666665,5.0,5.0,5.0
1759752000,5,162.55,0.03,0.89,103.04,3.25,52.55,232.21,0.84,2025-10-06 12:00:00,27.5,59,17.7,12,0,10,0.0,3.625,5.0,5.0,5.0
1759755600,5,178.91,0.01,1.24,103.41,4.02,49.71,209.28,0.92,2025-10-06 13:00:00,25.9,66,12.6,13,0,10,0.0,3.7083333333333335,5.0,5.0,5.0
1759759200,4,207.78,0.0,1.5,102.88,4.81,47.58,185.63,1.07,2025-10-06 14:00:00,24.9,70,10.1,14,0,10,-1.0,3.75,5.0,5.0,5.0
1759762800,4,246.42,0.0,1.59,102.35,4.96,45.22,158.72,1.24,2025-10-06 15:00:00,24.3,72,8.8,15,0,10,0.0,3.7916666666666665,5.0,5.0,5.0
1759766400,4,292.2,0.0,1.57,100.5,4.32,42.28,128.31,1.4,2025-10-06 16:00:00,23.8,71,11.0,16,0,10,0.0,3.8333333333333335,5.0,5.0,5.0
